timestamp,action,side,price,note,signal,trend,tx_bvav,mtx_bvav,mtx_bvav_avg,bbr
2026-05-08 12:53:00,exit,bear,41902.0,空單出場：價格 41902.0，進場價 41864.0，持有至 2026-05-08 12:51:07，出場原因：停損，TT短線=41897.2742904184，TT長線=41915.2486072923，MXF訊號=bear，MXF趨勢=death,bear,death,-301,-629,-545,0.2256597195
2026-05-08 15:09:01,enter,bear,41914.0,空單進場：價格 41914.0，前一根收盤 41920.0，TT短線=41936.2414849671，TT長線=41932.1157336871，MXF訊號=bear，MXF趨勢=death,bear,death,-405,-599,-172,0.2700384412
2026-05-08 15:11:01,exit,bear,41895.0,空單出場：價格 41895.0，進場價 41914.0，持有至 2026-05-08 15:09:24，出場原因：停利，TT短線=41934.0875837777，TT長線=41931.184423671，MXF訊號=bear，MXF趨勢=death,bear,death,-383,-439,-209,0.2405578066
2026-05-08 15:12:01,enter,bear,41873.0,空單進場：價格 41873.0，前一根收盤 41895.0，TT短線=41931.6919922571，TT長線=41930.0322568656，MXF訊號=bear，MXF趨勢=death,bear,death,-433,-650,-246,0.2058789531
2026-05-08 15:14:01,exit,bear,41898.0,空單出場：價格 41898.0，進場價 41873.0，持有至 2026-05-08 15:12:01，出場原因：停損，TT短線=41928.3477406417，TT長線=41928.3880158357，MXF訊號=bear，MXF趨勢=death,bear,death,-410,-699,-306,0.2470692721
2026-05-08 15:15:04,enter,bear,41869.0,空單進場：價格 41869.0，前一根收盤 41898.0，TT短線=41926.0203782636，TT長線=41927.2120155221，MXF訊號=bear，MXF趨勢=death,bear,death,-360,-545,-330,0.2011230676
2026-05-08 15:16:02,exit,bear,41853.0,空單出場：價格 41853.0，進場價 41869.0，持有至 2026-05-08 15:15:04，出場原因：停利，TT短線=41923.156834018，TT長線=41925.7424706603，MXF訊號=bear，MXF趨勢=death,bear,death,-389,-591,-358,0.1761138819
2026-05-08 15:17:01,enter,bear,41838.0,空單進場：價格 41838.0，前一根收盤 41853.0，TT短線=41919.817350331，TT長線=41924.0049959937，MXF訊號=bear，MXF趨勢=death,bear,death,-504,-712,-391,0.1527731201
2026-05-08 15:20:02,exit,bear,41824.0,空單出場：價格 41824.0，進場價 41838.0，持有至 2026-05-08 15:17:01，出場原因：停利，TT短線=41909.7197868776，TT長線=41918.5653237333，MXF訊號=bear，MXF趨勢=death,bear,death,-454,-568,-462,0.1326265193
2026-05-08 15:23:01,enter,bear,41817.0,空單進場：價格 41817.0，前一根收盤 41846.0，TT短線=41901.2314208438，TT長線=41913.688952115，MXF訊號=bear，MXF趨勢=death,bear,death,-304,-571,-527,0.1235499081
2026-05-08 15:27:01,exit,bear,41805.0,空單出場：價格 41805.0，進場價 41817.0，持有至 2026-05-08 15:23:02，出場原因：停利，TT短線=41888.3660899524，TT長線=41906.0523122746，MXF訊號=bear，MXF趨勢=gold,bear,gold,-354,-534,-569,0.1075099158
2026-05-08 15:52:00,enter,bear,41760.0,空單進場：價格 41760.0，前一根收盤 41783.0，TT短線=41842.4764686281，TT長線=41871.8244116776，MXF訊號=bear，MXF趨勢=death,bear,death,-639,-617,-445,0.0534031693
2026-05-08 15:55:01,exit,bear,41742.0,空單出場：價格 41742.0，進場價 41760.0，持有至 2026-05-08 15:52:01，出場原因：停利，TT短線=41832.2287661429，TT長線=41864.8422342853，MXF訊號=bear，MXF趨勢=death,bear,death,-697,-581,-488,0.0277871937
2026-05-08 15:58:01,enter,bear,41757.0,空單進場：價格 41757.0，前一根收盤 41759.0，TT短線=41823.796217955，TT長線=41858.60060806，MXF訊號=bear，MXF趨勢=death,bear,death,-650,-577,-529,0.0549698254
2026-05-08 16:01:02,exit,bear,41730.0,空單出場：價格 41730.0，進場價 41757.0，持有至 2026-05-08 15:58:01，出場原因：停利，TT短線=41815.1137137767，TT長線=41852.1117221084，MXF訊號=bear，MXF趨勢=gold,bear,gold,-602,-476,-546,0.0150589047
2026-05-08 16:03:01,enter,bear,41721.0,空單進場：價格 41721.0，前一根收盤 41724.0，TT短線=41807.9900141399，TT長線=41847.0288195651，MXF訊號=bear，MXF趨勢=death,bear,death,-644,-753,-590,0.0032490971
2026-05-08 16:05:01,exit,bear,41747.0,空單出場：價格 41747.0，進場價 41721.0，持有至 2026-05-08 16:03:07，出場原因：停損，TT短線=41802.5843998269，TT長線=41842.7377179255，MXF訊號=bear，MXF趨勢=death,bear,death,-604,-633,-596,0.0471092634
2026-05-08 17:49:01,enter,bear,41749.0,空單進場：價格 41749.0，前一根收盤 41767.0，TT短線=41820.3975537629，TT長線=41825.2316400392，MXF訊號=bear，MXF趨勢=death,bear,death,-509,-193,123,0.0979333194
2026-05-08 17:51:02,exit,bear,41737.0,空單出場：價格 41737.0，進場價 41749.0，持有至 2026-05-08 17:49:02，出場原因：停利，TT短線=41814.6630244462，TT長線=41822.1212924247，MXF訊號=bear，MXF趨勢=death,bear,death,-504,-110,78,0.0779373378
2026-05-08 17:53:01,enter,bear,41710.0,空單進場：價格 41710.0，前一根收盤 41747.0，TT短線=41808.0091971147，TT長線=41818.4429749098，MXF訊號=bear，MXF趨勢=death,bear,death,-649,-481,15,0.0320900028
2026-05-08 17:54:01,exit,bear,41676.0,空單出場：價格 41676.0，進場價 41710.0，持有至 2026-05-08 17:53:01，出場原因：停利，TT短線=41802.8323658553，TT長線=41815.6223219413，MXF訊號=bear，MXF趨勢=death,bear,death,-671,-515,-19,-0.0260953507
2026-05-08 17:56:01,enter,bear,41682.0,空單進場：價格 41682.0，前一根收盤 41692.0，TT短線=41793.9179201917，TT長線=41810.5768431866，MXF訊號=bear，MXF趨勢=death,bear,death,-604,-239,-57,-0.0137929348
2026-05-08 17:58:03,exit,bear,41694.0,空單出場：價格 41694.0，進場價 41682.0，持有至 2026-05-08 17:56:02，出場原因：停損，TT短線=41785.9711366322，TT長線=41805.869781401，MXF訊號=bear，MXF趨勢=death,bear,death,-621,-306,-100,0.0089893502
2026-05-08 18:03:02,enter,bear,41726.0,空單進場：價格 41726.0，前一根收盤 41729.0，TT短線=41774.2389288226，TT長線=41797.7959649863，MXF訊號=bear，MXF趨勢=death,bear,death,-546,-189,-157,0.0687160234
2026-05-08 18:05:03,exit,bear,41736.0,空單出場：價格 41736.0，進場價 41726.0，持有至 2026-05-08 18:03:02，出場原因：停損，TT短線=41771.2232480211，TT長線=41795.3340116489，MXF訊號=bear，MXF趨勢=death,bear,death,-598,-192,-177,0.0876707098
2026-05-08 18:09:01,enter,bear,41729.0,空單進場：價格 41729.0，前一根收盤 41731.0，TT短線=41765.2259303775，TT長線=41790.3651572391，MXF訊號=bear，MXF趨勢=death,bear,death,-594,-281,-234,0.078490508
2026-05-08 18:18:02,exit,bear,41759.0,空單出場：價格 41759.0，進場價 41729.0，持有至 2026-05-08 18:09:02，出場原因：回到TT區間內，TT短線=41757.4628406496，TT長線=41781.9212930573，MXF訊號=bear，MXF趨勢=gold，動態停損=45.0，動態停利=90.0，估計成本=3.0,bear,gold,-508,-34,-217,0.1370244332
