timestamp,action,side,price,pnl_points,pnl_twd,quantity
2026-08-27 16:01:00,exiting,bull,46139.0,,,5
2026-08-27 16:01:00,enter,bull,46139.0,,,4
2026-08-27 21:31:00,exiting,bull,46284.0,580.0,5800.0,4
2026-08-27 21:31:00,enter,bull,46284.0,,,5
2026-08-27 21:58:00,exiting,bull,46050.0,-1170.0,-11700.0,5
2026-08-27 21:58:00,enter,bull,46050.0,,,4
2026-08-27 21:58:00,exiting,bull,46050.0,0.0,0.0,4
2026-08-27 21:58:00,enter,bull,46050.0,,,3
